"","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts"
"SJBALL030248_D1",449.575515268069,491.232548044155,297.458680196712,10521.3915372893,93.8484882638173,93.5223274302683,85.3969171909767,2275.17895474437,722.845650279195,295.484548835758
"SJBALL030254_D1",149.125142134381,98.1906767816262,236.993551851163,5493.53457860632,36.9383974559451,116.960459214032,25.6386767152024,773.025585240491,356.104854461364,317.950762911933
"SJBALL030258_D1",67.1055978996624,62.4352449322866,66.0170193884694,3973.65101506707,82.806587151827,238.574271130459,43.3031849694403,500.579902085712,255.173337654358,80.4406846617748
"SJBALL030265_D1",91.240741208885,69.6272746904051,194.099843134958,875.471647158563,110.212964755168,108.516317994669,62.5960481664029,735.768496123689,142.288654579993,19.2804692936104
"SJBALL030266_D1",199.303003352187,391.974121318431,540.597642318336,1021.32684666257,60.0767154691174,75.1071625318486,75.1036274117069,1638.62009882979,97.7658685924783,145.004441754777
"SJBALL030267_D1",103.243924652946,111.830793630237,41.1186583053855,1963.27754333665,18.0765991782763,179.121909726126,70.2914274585063,1025.91384609726,424.94926591315,44.0290156834222
"SJBALL030270_D1",59.240077926047,77.3912103380265,47.5655374782602,390.805994663222,7.99108386213701,326.36936950671,21.5670372282302,614.661787101047,28.8255284386408,63.5424505032989
"SJBALL030268_D1",75.3627788940964,24.2370674288325,44.3902333861402,2516.92623299415,4.58329159711897,606.41497828806,20.560076430014,185.858947838876,130.092977310315,164.95965604207
"SJBALL030271_D1",96.0909877683352,158.428659230741,97.9518137821382,1787.92930337045,28.3162152968483,226.917394460996,15.4422714339915,577.50218442266,98.257643983481,85.4655420054903
"SJBALL030275_D1",1193.55241589083,1320.72307028759,723.091018231828,6747.10971938385,135.391134331672,197.135910417742,27.2314035110843,2189.13252825607,240.475985839134,329.49998248412
"SJBALL030276_D1",22.177693897272,23.7230095308326,28.4443282215381,703.611585054217,5.22902213895261,282.011479711676,10.6693178996811,265.95727148065,68.1447976065062,26.2922476813569
"SJBALL030282_D1",44.6668955321561,61.330193347261,66.62012916158,3196.24166964269,8.75112428657851,127.619701520446,24.2042115254128,887.012029065165,75.7755753652166,116.29593266792
"SJBALL030285_D1",303.68553438452,187.869508170919,296.48650113024,20236.1246311005,250.3084917689,188.816749388587,126.719825119208,893.669464358134,723.629140884223,102.223114740059
"SJBALL030288_D1",135.166677777287,81.6796688322788,111.415585135274,5162.06724259913,205.187232590765,76.2218107766656,103.63656905601,2098.81617858599,195.811636195232,61.7537818792431
"SJBALL030290_D1",82.6105510114242,80.1203247030852,41.4522143251483,1310.13572999842,8.45864914517369,131.935592609521,28.4210611277836,453.329458826781,231.518866202834,20.3684271415782
"SJBALL030294_D1",137.031529965945,250.864808795924,339.496000843639,6405.29489698648,40.4620659348264,383.811596867497,18.8822974362523,366.316570263295,190.621288404071,145.663437365375
"SJBALL030295_D1",75.065111992804,56.6913123105994,80.9875890151421,7356.59417339236,291.633193136257,195.491580253474,25.5837717093987,615.580434289555,54.6853120288397,45.2440280940361
"SJBALL030301_D1",206.334737441996,247.198096201902,261.251632283352,4879.78010540966,28.0620287780221,820.870645988241,12.1917428398897,606.223902590379,168.666456115992,397.597958304336
"SJBALL030311_D1",19.1006377485089,7.4097301610595,16.2308374956541,2972.94840128732,4.63108135066219,408.593691738424,12.3495502684325,263.621733063472,248.308290730616,112.998384956157
"SJBALL030313_D1",286.580730703366,159.976038147737,256.551434448906,4241.37187877711,30.9631041576266,268.346902699431,39.563966423634,2139.550497292,219.494005028509,74.8275017142643
"SJDSRCT030041_D1",55.3509535505476,571.106659466632,311.263413442799,113.581436476557,107.982351579826,1307.4434569062,122.379998457136,869.297923681144,1618.61545671803,57283.437709191
"SJBALL030318_D1",95.7826051315273,113.225443765703,62.0772703271423,1379.27631422095,8.79792299530802,243.937442553136,14.5356988618132,367.115650552041,107.717178933858,35.7654695678826
"SJDSRCT030041_D3",93.2509540017062,1123.3825864893,264.766101540558,699.867837064888,62.2887231808272,1515.53615197862,278.295815848843,1210.8053558659,1935.68581861354,90182.5969273571
"SJDSRCT030041_D2",55.4969384044805,365.062917079307,188.062714859037,87.270933039161,40.4473118354914,982.588176164759,72.8282082052154,835.957205069484,1263.98425658444,49297.321946505
"SJBALL030323_D1",317.845496546197,71.6944729051574,163.019575296251,7004.15170020662,307.688779551301,107.541709357736,27.8811839075612,1925.39490013072,2367.90911900645,1200.13560373529
"SJBALL030327_D1",60.4289867018636,43.4275592505748,79.5951921826643,1273.05374635255,17.9023183080827,100.582979176103,46.9695233029266,829.743578872684,25.2249439902274,18.7108101026412
"SJBALL030325_D1",254.010077089228,176.027847759301,183.328541906,8278.9871623568,173.543583778827,126.950959328712,26.9720089308606,765.437221869476,323.19091403119,188.804062516025
"SJDSRCT030041_D4",66.5552663062751,118.378932165311,116.68780456295,454.224347123195,32.5542063454606,1134.18291198384,216.370381568819,1398.18672101918,1805.8048441084,88683.5770316431
"SJBALL030331_D1",23.0160716987545,18.6616797557469,16.3033356107899,1994.40721081931,52.1270958561968,125.812533298359,19.6186889739903,683.639535052194,143.216429510129,10.048596791556
"SJEPD030060_D1",24.0791346226425,13.5315021654619,9.36796303762746,6.12965482708957,8.32707825566886,731.890699542896,4.33701992482753,361.117627020839,444.145536461738,2506.58066555407
"SJEPD030097_D1",41.3597688766259,27.3704352860024,14.3368946736203,50.6859912703748,9.69369583045919,593.026097863385,36.4939137146699,693.688476526351,732.615317821998,3572.9822396269
"SJBALL030334_D1",92.9848078336762,95.0980989208054,75.1727829564461,7013.3086878188,36.4542712529753,164.383856705964,41.7374989707979,430.054736230753,169.485945187746,34.473060858792
"SJEPD030168_D1",178.98499441302,73.5554771560356,18.3888692890089,44.6951684107856,44.8228688919593,668.895120387698,36.7777385780179,921.282351379346,1250.51973194131,5295.13237698664
"SJBALL030344_D1",55.1874054774343,79.0149739440518,58.2326643753225,4131.26057952545,181.106751025969,209.510999002519,29.66138429987,898.013794213987,370.311921499787,68.7688733508395
"SJEPD030146_D1",73.9780824773352,46.4399856961245,35.9648009526378,129.814696858173,6.1105244337006,1067.07215253651,33.8115685331434,1099.40555611141,916.497191395974,6429.49380913978
"SJBALL030337_D1",1628.65926737913,1598.80109279064,979.070376041174,9654.72176373934,119.779886430569,188.969510269345,65.0977643644396,1527.97472516213,526.337124141283,121.732819361502
"SJBALL030346_D1",188.569566442708,48.6221976253619,34.1261387059993,19819.3003335032,900.83191143945,178.180724217165,39.8138284903327,976.249167973571,78.6411196375419,512.911334732758
"SJEPD030169_D1",52.3053772407688,65.6697467560314,24.4409959731094,59.9092426546251,9.93686957492579,661.14128500997,20.7378147650625,610.959064995149,563.838141445645,30857.0042947978
"SJEPD030229_D1",89.4554201640439,12.9199712754121,41.3966426579532,15.1758392758809,49.6034611466715,773.088893459353,23.0713772775216,394.85893164569,265.167029509649,22793.3671813275
"SJBALL030366_D1",454.661965825406,280.841626072577,227.843819215358,817.666956512625,22.8704449198404,30.0051737299091,145.77584404191,3210.24192062904,36.681962388505,53.5503100562117
"SJBT030067_D1",282.834817653291,668.084022125878,189.263512321375,196.273272036981,51.4273717596897,1206.21788337013,81.1514490152903,696.01521853114,968.910556382558,11492.3662506653
"SJEPD030232_D1",108.806664711983,180.455101528568,142.305895157033,810.350126622237,15.8262034606707,1119.6324300485,39.2926430747688,515.994869612735,945.230613127662,7902.55092802826
"SJBT030066_D1",55.8080936483757,4.37139114739235,15.9243534655007,57.9209327029486,1.09284778684809,1618.35145120961,7.83207580574463,292.883206875288,412.622896054276,771.687143488106
"SJEPD030250_D1",243.426172979309,3.14504099456472,29.2039520923867,23.5878074592354,2.35878074592354,493.322144576009,42.7201401761709,2121.854324333,2030.33363139117,5301.35972646316
"SJBT030073_D1",184.68974975608,36.0663465756381,90.4878873906634,203.374120968181,27.8950649295951,1162.17361420962,197.989215055847,1024.73507208032,1495.02520378223,54502.7303474395
"SJEPD030277_D1",52.6776073432385,14.3417859231807,13.756406905908,11.6100171759082,5.89037636130637,510.352939892234,12.8620778517415,769.994550897881,735.073440411914,4479.75927443352
"SJBT030076_D1",81.6774674427861,32.6375126052116,59.1779074709881,94.8440537245467,16.0049340660172,1777.84780202235,202.519950011826,787.65197087244,1000.54897617413,278420.891545726
"SJEPD030292_D1",146.071023450502,90.1319733338061,104.23425487583,437.306981730689,7.24274785718085,1156.38708644597,36.1243226456921,422.833408235022,1352.73069978487,9762.01698683691
"SJEWS030228_D2",74.9164951272052,20.3577432410884,81.2370896953907,76.9070300218893,14.2504202687619,396.297401759854,169.195466048157,1356.09713643303,484.28809199078,3902.40973145629
"SJEWS030070_D1",142.335709083187,14.2471396127118,109.906505583777,100.860702655071,8.39563584320513,707.995611366391,76.3239622109559,760.525881230947,420.087088009102,13796.8282356671
"SJBT030081_D1",54.9257257067007,0,21.9797439359861,35.0179074535692,1.24079199638631,878.480733441508,16.5438932851508,437.420538459387,761.598127381917,809.926975641163
"SJBT030078_D1",32.5761697856161,20.0126640321191,20.7274020332662,20.1979664768609,6.67088801070636,547.965800879451,15.5654053583148,328.430053060443,364.564029785103,1516.16776568336
"SJBT030081_D2",87.6990244451389,11.8512195196134,19.1876887460407,950.73116590676,1.97520325326889,453.732404465197,30.9448509678793,668.935501773732,516.976531488912,5135.0346576858
"SJEWS030253_D1",179.012615299627,166.658340320634,165.769969636622,667.600698249572,94.6781056485694,1442.00329428813,279.214905984943,1367.67628039247,1540.26301441108,19829.8550602402
"SJBT030086_D1",52.8774988902677,4.50660501905691,18.0264200762276,26.0381623323288,9.57653566549592,614.185884025756,32.2973359699079,860.160677970662,844.688000738568,26349.5562207984
"SJEWS030332_D1",100.72352798064,16.3778094277463,56.7374112318354,519.085571029404,3.5826458123195,352.707824461822,23.8843054154634,1541.42483064139,435.649730778052,3095.40598184405
"SJHGG030166_D1",17.5282666275004,0,11.7028486385388,22.452131832456,2.14552225039879,1442.90550928118,13.5232917600894,253.717758483522,480.779028401484,9453.0735115184
"SJBT030098_D1",26.9167393281011,16.8229620800632,20.8900518137048,29.3323441395974,3.72046276770628,1560.28351599707,31.7048131508882,221.286655053139,286.85307136518,1017.46568734228
"SJHGG030179_D1",47.2305469106335,20.7759004005719,40.0678079153886,222.071290948335,6.23277012017156,1839.55758118207,52.9785460214584,423.274344160984,973.143174762787,2086.16009897242
"SJBT030109_D1",206.886866009094,5.51208346383022,103.154704823108,25.7230561645411,33.0725007829813,546.483703414025,41.3406259787267,1578.29323181005,911.514868802058,6438.80249618669
"SJBT030113_D1",392.973988716349,238.255187769643,296.243222888181,1346.19083459967,25.9212820027158,1058.28164091331,103.685128010863,835.952152643612,1517.33257544408,2412.88529280599
"SJHGG030198_D1",13.8589307468932,1.42875574710239,103.584791664924,11.747547253953,3.03610596259258,1476.10879472064,15.4781872602759,293.180679305412,242.602725857986,434.252449884934
"SJHGG030230_D1",172.292768761784,0,20.5110439002123,78.5057206589998,9.44587548036093,1076.29004044798,35.2646017933475,728.969697071054,792.068145279865,844.461267944268
"SJBT030128_D1",85.9970769900167,0,21.6799353756345,61.4264835642977,4.06498788293145,1159.87654259644,130.079612253807,1553.00603740795,3781.70339402317,22223.2887559863
"SJHGG030278_D1",81.9823754499179,0.204376870824127,2.91966958320181,33.9719776392104,0.791960374443493,903.345769042641,1.56688934298497,208.655159986712,148.336732844152,831.277374968283
"SJBT030154_D1",35.179560497091,13.0833076228851,1051.64872702048,164.752762658553,13.6284454405053,1065.97806394078,75.5924440433361,1330.71775533211,3944.76261838455,9294.05465260698
"SJHGG030242_D1",52.9134851131842,47.4864609990115,177.347395159573,57.2852545384901,0.847972517839491,690.007351659105,26.0044905470777,828.073429420857,946.111203904113,4557.00431086942
"SJBT030148_D1",13.8577103824875,10.1971831116418,28.7986380185927,237.934272604974,0.88244853850746,2139.16731429936,38.8277356943283,515.349946488357,220.023835601194,1094.33423758686
"SJBT030176_D1",690.302557391559,1325.66754101147,701.221826712631,1835.23344266153,537.432786896542,2528.49330216087,722.548524605351,1163.24340986052,1325.66754101147,8303.33655755156
"SJHGG030284_D1",20.962029388095,2.8649698480312,6.5485025097856,6.4461821580702,1.7906061550195,556.008791221485,7.40117210741393,231.585062715855,711.77788399462,1851.75535521342
"SJHGG030319_D1",114.369366150645,0,1.50354118515309,7.0165255307144,3.94679561102685,469.104849767763,66.6569925417868,1133.16887321038,2469.1153342584,3403.45341524216
"SJBT030193_D1",231.781413418038,166.592890894215,164.523413988697,911.029722184789,58.8507495006738,950.924638085611,117.097901570571,2297.5332605063,1056.05406488594,30039.2333374362
"SJBT030255_D1",89.1305145663101,44.4476708523288,104.416750573725,46.8777904227383,5.8205283259002,926.245113680048,101.124330510589,602.089560402815,995.063412224198,13922.0864267914
"SJBT030283_D1",138.918783545113,37.7091872223666,72.8246208262636,142.612111347139,13.7917860674397,1721.05528560917,96.1351501409715,585.004502020072,612.983787848026,13793.3572835739
"SJHGG030335_D1",30.4731182525073,16.621700865004,43.5330260750105,25.5481698480617,1.38514173875033,838.6043841177,49.8651025950119,489.416747691784,501.328966645037,3072.24437654823
"SJHM030053_D1",223.41996985146,22.3305454233904,36.3178101391404,127.494054212178,12.4535734091985,1308.6681180543,47.8102703295666,807.678650621397,72.1448390601843,64.844468440999
"SJHGG030336_D1",29.0034366292892,29.8747845108559,34.9428283118045,68.2555840560526,2.33396753991061,1670.32054113374,48.2353291581527,319.535715997362,283.188061509154,4308.270681921
"SJBT030306_D1",25.7876047795166,23.7044835020626,16.7008861037259,154.977039865758,2.28963761099469,1292.66397695014,11.4930829100909,408.543181569639,255.810884459759,1154.98749018147
"SJHM030100_D1",53.6257538051641,55.4749177294801,180.293482620811,1756.92586666262,11.639826487882,951.281624942768,45.5686824206444,536.389621189092,44.3138926148585,343.498709333879
"SJHM030102_D1",6264.99965660534,1342.94222933164,1010.10928488633,307.891974448112,17.8994461402272,1147.77606755557,20649.1880824177,808.087427909067,314.385226981864,1944.75063469495
"SJHM030201_D1",122.777073173245,229.129522102459,131.102981150488,866.758649080886,24.6068668749579,305.21965336433,80.185309572164,1061.57331342588,35.3216288665383,33.4272509278959
"SJHM030269_D1",344.44618212682,252.667661892665,175.320418456135,2122.80941967917,7.58002985677995,426.750524453817,83.1396925561103,1933.89422053961,90.4550229575741,2018.27318781834
"SJHM030291_D1",3436.01896685658,6687.08619624517,1986.00077649415,2051.88339911726,4.72887965117014,1198.49755295235,2721.73295478459,784.843898930715,511.559692042139,3858.09024111895
"SJHM030302_D1",164.374916712141,36.1705195699087,178.268989308836,6208.60270173119,16.5781548028748,825.893530179582,102.483138781408,1093.15348033502,240.132060478005,921.594696541633
"SJLCH030061_D1",155.867525588041,87.3395617519193,46.3891445202502,240.992494463629,5.87862434868688,5650.51772770109,5348.80166532427,413.855154147556,547.402569510106,31131.0950419497
"SJLGG030162_D1",29.5242994156648,2.59490912832992,19.4000349117999,13.5511921146118,1.18933335048455,796.266401093238,8.07305062147085,470.889509820936,575.579676987224,529.145219751943
